ParlaMint-BE_2014-10-15-54-plenair-ip009x.u1	[[De voorzitter:]] De vergadering is geopend. La séance est ouverte.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u238	[[01.204 Christian Brotcorne (cdH):]] Je le suis depuis le début.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u239	[[01.205 Charles Michel, premier ministre:]] Il faut écouter, alors.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u240	[[01.206 Christian Brotcorne (cdH):]] Vous répondez même à des questions relatives à la Justice. Monsieur le premier ministre, ce n'est pas à vous que je m'adresse pour l'instant et je ne veux pas polémiquer avec vous à ce stade, mais au président de notre assemblée. Je ne comprends plus très bien où nous nous situons dans le cadre du débat, puisque tous les orateurs inscrits pour les interventions générales ne se sont pas encore exprimés. Il y aura ensuite des débats par thème. Et c'est au terme de ceux-ci que le gouvernement prend la parole, souvent par la voix de son premier ministre, pour apporter les réponses au parlement. Je ne sais donc pas pourquoi on anticipe, alors que le débat n'est pas terminé. Monsieur le premier ministre doit-il nous quitter ou répondra-t-il encore après aux nombreuses questions qui l'attendent?
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u241	[[Le président:]] Monsieur Brotcorne, oui, il répondra après. Mme Onkelinx a, par exemple, posé des questions sur la Justice.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u242	[[01.207 Charles Michel, premier ministre:]] Monsieur le président, je vous remercie de me permettre de continuer de réagir aux questions qui ont été posées depuis ce matin. Ik wil het nu hebben over een belangrijk punt, met name het sociaal overleg. Er zijn daarover veel zaken gezegd en ik wil heel duidelijk zijn. Ten eerste, er is een algemeen engagement in ons regeerakkoord met betrekking tot het sociaal overleg. België is een land met een heel sterke traditie wat dat betreft. De sociale zekerheid is een voorbeeld van de vooruitgang die de voorbije jaren werd geboekt in het kader van een sterk, positief en constructief sociaal overleg. Dat is een heel belangrijk punt en een heel belangrijk thema voor de vier partijen van de coalitie. Men heeft de beslissing genomen om zo veel mogelijk in de logica van een tripartite te werken en zo veel mogelijk te proberen met de regering en de sociale partners akkoorden te sluiten met het oog op de belangrijke sociaal-economische structurele hervorming die men wil doorvoeren. Dat is een eerste algemeen sterk politiek engagement. Ik ben niet doof. Ik zie de zenuwachtigheid en ik hoor de vragen die worden gesteld in het kader van het sociaal overleg. Ik bevestig vandaag nogmaals de uitnodiging van de regering om volgende week na de parlementaire debatten met alle sociale partners een positieve en constructieve dialoog te voeren over ons regeerakkoord. Dat is een belangrijke boodschap. In dertig passages van het regeerakkoord staan concrete engagementen om de hervorming uit te voeren in overleg met de sociale partners. Er is wat dat betreft geen twijfel. Als men op een bepaald moment moet vaststellen dat het niet mogelijk is om in het kader van het sociaal overleg beslissingen te nemen, bevestig ik dat het dan de verantwoordelijkheid van de regering en het Parlement is om beslissingen te nemen. Dat is logisch. Dat is belangrijk. Enfin, mesdames et messieurs, chers collègues, je voudrais clôturer cette réaction en tentant d'effectuer une mise au point. J'ai entendu hier après-midi et ce matin encore des propos à la limite de l'injure, à mon égard, personnellement, des propos lourds de sous-entendus, des propos insidieux. Mes deux grands-pères ont connu la guerre; l'un d'entre eux est revenu des camps malade et en est mort quelque temps après. Pour moi et pour l'ensemble de mon gouvernement, sans la moindre ambiguïté, nous condamnons la collaboration: c'est un crime. Et un crime injustifiable. Hier, quelques minutes seulement avant le début de la séance plénière, j'ai pris connaissance d'un communiqué d'une formation politique relative à des faits qui concernaient l'un des secrétaires d'État, membre de ce gouvernement, présent à une fête d'anniversaire d'une personne que je ne connaissais pas et sur laquelle je me suis renseigné. J'ai constaté que Bob Maes a été membre du Sénat pendant de très nombreuses années dans le cadre de son appartenance à un parti politique, la Volksunie. Il s'agit d'un parti politique avec lequel, durant certains mandats sénatoriaux de Bob Maes, le Parti Socialiste, le Parti social chrétien, le FDF et le sp.a participaient à une majorité pendant trois gouvernements; que le Parti Socialiste a été présent à trois reprises dans un gouvernement à Bruxelles avec la Volksunie.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u243	[[01.208 Olivier Maingain (FDF):]] Monsieur Michel, que vos nouveaux amis politiques prennent des libertés avec l'Histoire, ce n'est déjà pas glorieux. Mais que vous en preniez à votre tour, c'est soit de l'ignorance parce que vous seriez mal informé, mais alors il faut apprendre à se taire, soit c'est de l'insinuation malveillante! Si vous allez relire les annales parlementaires, vous constaterez que pour les trois gouvernements dont mon parti a été membre, avec le PS et le PSC de l'époque, à chaque fois, M. Maes s'est opposé à ces gouvernements et n'a pas voté la confiance aux gouvernements. C'est dire que M. Maes n'était pas dans la majorité gouvernementale. Ce n'était donc pas un allié d'une majorité. Il était hors de la majorité. Voilà la vérité historique! Vous mentez, monsieur Michel!
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u244	[[01.209 Charles Michel, premier ministre:]] Il n'était selon vous tellement pas membre d'une majorité qu'il a même présidé une commission au Sénat, ce qui n'aurait pas été possible sans le soutien de votre majorité!
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u245	[[01.210 Laurette Onkelinx (PS):]] Manifestement, M. Michel ne connaît ni son histoire, ni le fonctionnement du parlement, où y compris des membres de l'opposition président des commissions! C'est n'importe quoi! Au-delà de cela, je n'ai jamais mis en cause les convictions démocrates de M. Michel.
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u246	[[01.211 Charles Michel, premier ministre:]] Bonne nouvelle!
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u247	[[01.212 Laurette Onkelinx (PS):]] Ce que je lui reproche, c'est d'abord ce qu'il vient de faire. Essayer, en quelque sorte, d'expliquer que son secrétaire d'État pouvait se rendre à une fête d'anniversaire d'un facho. Ensuite, c'est de ne pas condamner les membres de son gouvernement qui tiennent des propos inacceptables. C'est cela que l'on attend de vous! (…): Vous les couvrez!
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u248	[[01.213 Charles Michel, premier ministre:]] Madame Onkelinx, chers collègues, j'ai été extrêmement clair sur le propos!
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u249	Si cela peut vous aider, car, manifestement, vous avez besoin d'entendre à plusieurs reprises pour comprendre le message qui est donné, on l'a vécu sur les questions liées à la réforme institutionnelle… Ik bevestig het ook in het Nederlands voor alle duidelijkheid. La collaboration est un crime; nous le condamnons! Tout le gouvernement partage cette conviction, il n'y a pas le moindre doute sur le sujet! Vous tentez depuis plusieurs heures d'insinuer le doute, de façon choquante, de façon scandaleuse, sur ma capacité personnelle d'assumer des convictions démocratiques. Très objectivement, les propos qui ont été tenus sont blessants, choquants. Ils insinuent le doute sur des libertés, des convictions et des droits fondamentaux. Je persiste et je signe: il n'y a pas la moindre ambiguïté dans mon gouvernement! Nous tenons à nos convictions démocratiques: la tolérance, la liberté, la responsabilité! Il n'y a pas le moindre doute sur ce sujet!
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u250	Le débat démocratique est rude, et c'est normal. J'accepte le débat sur la confrontation des idées, des arguments. J'accepte le respect que l'on doit se porter. (…): (…)
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u251	[[01.214 Charles Michel, premier ministre:]] ça, ce n'est pas un signe de respect, par exemple! J'indique, avec beaucoup de sobriété et de calme, aux collègues de l'opposition, pour qui j'ai du respect, et malgré le fait que je ne partage pas leurs convictions, que cette majorité va s'inscrire dans la cohésion. Cette majorité est rassemblée autour d'un programme de gouvernement pour les cinq prochaines années. Nous ne nous laisserons pas mettre sous pression, nous ne nous laisserons pas intimider! Nous allons agir, prendre des responsabilités pour donner une capacité d'avenir positive, favorable à l'ensemble des citoyens de notre pays. C'est l'engagement de responsabilité que nous prenons ce soir, dans les mois et dans les années qui viennent!
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u252	[[01.215 Benoît Lutgen (cdH):]] Monsieur le président, monsieur le premier ministre, on aurait attendu de vous aujourd'hui que vous preniez vos distances, que vous condamniez fermement et sans ambiguïté les différents propos tenus par vos deux ministres, d'abord le vice-premier ministre Jan Jambon qui a déclaré que les collaborateurs avaient leurs raisons. Aucune raison ne peut expliquer la collaboration. Vous ne l'avez pas fait alors que c'est la troisième ou quatrième fois qu'on vous le demande. Ensuite, le chef de cabinet du même vice-premier ministre de l'Intérieur a commis des délits. Aucun élément ne peut justifier ce type de comportement de la part d'un chef de cabinet du ministre en charge de ce département. Monsieur le premier ministre vous avez également utilisé la technique politique alors que l'on vous demande de l'éthique, de la déontologie et d'être à la hauteur d'un homme d'État. Ne vous énervez pas, monsieur Michel, je sais que vous êtes piégé. Je dis simplement que vous avez également un secrétaire d'État qui – il l'a reconnu – a envoyé des mails aux contenus homophobes, racistes et extrémistes qui sont pénalement répréhensibles. Pourtant, nous ne vous avons rien entendu dire à ce sujet. Il n'a jamais été question, de votre part, de condamnation, une condamnation qui aurait pourtant pu apporter un peu de sérénité à votre gouvernement. Comme vous le savez parfaitement bien, vous ne pouvez pas avoir dans votre gouvernement, un personnage – il est assis à quelques mètres de moi – qui a écrit ce genre de propos. En effet, il s'agit de propos extrêmes et violents. Pourtant, ce même personnage est, aujourd'hui, au cœur de votre gouvernement. Monsieur le premier ministre, vous avez installé la N-VA avec tout ce qu'elle représente d'extrême dans certains comportements. Il s'agit de comportements avérés et non de comportements suspects ou d'une espèce d'impression. Vous avez pourtant déclaré, monsieur le premier ministre – mais vous avez dit beaucoup de choses avant les élections –, que la N-VA avait des relents racistes. Il ne s'agit pas ici de relents, mais bien d'écrits:scripta manent, verba volant, et seule la démission de votre secrétaire d'État permettra à la Belgique de sauver son honneur. Mais vous préférez sauver votre peau et celle de votre gouvernement. C'est votre décision. Nous ne pouvons que le regretter!
ParlaMint-BE_2014-10-15-54-plenair-ip009x.u253	[[01.216 Denis Ducarme (MR):]] Vous êtes inquiétant, monsieur Lutgen ou alors, vous êtes sourd! N'avez-vous pas entendu les propos tenus, il y a quelques minutes à peine, par notre premier ministre au nom de son gouvernement? N'avez-vous pas entendu? Mais vous êtes de très mauvaise foi! Si vous n'avez pas entendu, l'ensemble de l'hémicycle l'a entendu, tout comme l'ensemble de la Belgique. Continuer à être de mauvaise foi comme vous l'êtes, c'est inquiétant!
