Country	SpeakerID	Name	Forename	Surname	RoleName	Minister	MP	Par. groups	Pol. parties	Sex	Birth date	Birth place	Death date	Death place	Education	Occupation	Wikipedia URL	Official URLs	
TR	Fatma.Aksal	Aksal Fatma	Fatma	Aksal	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2018-01-01/-]	F	1965-01-01	Keşan, Edirne	-	-	-	-	-	-
TR	Fatma.Benli	Benli Fatma	Fatma	Benli	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	F	1973-08-01	İstanbul	-	-	-	-	-	-
TR	Fatma.Kaplan	Kaplan Hürriyet Fatma	Fatma	Kaplan|Hürriyet	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/2019-04-18	CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-04-20]|IYI[2018-04-21/2018-05-09]|CHP[2018-05-10/2018-05-16]|CHP[2018-07-07/2019-04-18]	CHP[-/2018-04-20]|IYI[2018-04-21/2018-05-09]|CHP[2018-05-10/-]	F	1982-03-20	Çerkezköy, Tekirdağ	-	-	-	-	-	-
TR	Fatma.Kurtulan	Kurtulan Fatma	Fatma	Kurtulan	-	-	2007-07-23/2011-04-23|2018-07-07/-	HDP[2018-07-07/-]	BDP[2009-12-11/2014-07-11]|HDP[2018-07-07/-]	F	1964-03-01	Pazarcık, Kahramanmaraş	-	-	-	-	-	-
TR	Fatma.Salman	Salman Kotan Fatma	Fatma	Salman|Kotan	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	F	1970-10-10	Doğubayazıt, Ağrı	-	-	-	-	-	-
TR	Fatma.Şahin	Şahin Fatma	Fatma	Şahin	-	2011-07-06/2013-12-25	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	F	1966-06-20	Gaziantep	-	-	-	-	-	-
TR	FatmaBetül.SayanKaya	Sayan Kaya Fatma Betül	Fatma|Betül	Sayan|Kaya	-	-	2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2009-01-01/-]	F	1981-01-31	İstanbul	-	-	-	-	-	-
TR	FatmaGüldemet.Sarı	Sarı Fatma Güldemet	Fatma|Güldemet	Sarı	-	2015-11-24/2016-05-23|2016-05-24/2016-05-24	2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	F	1970-06-25	Darende, Malatya	-	-	-	-	-	-
TR	FatmaHürriyetKaplan	Kaplan Fatma Hürriyet	Fatma|Hürriyet	Kaplan	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TR	FatmaNur.Serter	Serter Fatma Nur	Fatma|Nur	Serter	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23	CHP[2011-06-28/2015-04-23]	CHP[-/-]	F	1948-11-10	İstanbul	-	-	-	-	-	-
TR	FatmanurSerter	Serter Fatmanur	Fatmanur	Serter	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TR	Fatoş.Gürkan	Gürkan Fatoş	Fatoş	Gürkan	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	F	1966-01-01	Çevlik, Karaisalı, Adana	-	-	-	-	-	-
TR	Faysal.Sarıyıldız	Sarıyıldız Faysal	Faysal	Sarıyıldız	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2017-07-27	HDP[2011-06-28/2015-04-23]|HDP[2015-06-23/2015-10-01]|HDP[2015-11-17/2017-07-27]	HDP[-/-]	M	1975-04-10	Cizre, Şırnak	-	-	-	-	-	-
TR	Fazilet.DağcıÇığlık	Dağcı Çığlık Fazilet	Fazilet	Dağcı|Çığlık	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1973-01-01	İspir, Erzurum	-	-	-	-	-	-
TR	Fehmi.Küpçü	Küpçü Fehmi	Fehmi	Küpçü	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2011-01-01/-]	M	1974-06-22	Gerede, Bolu	-	-	-	-	-	-
TR	FehmiAlpay.Özalan	Özalan Fehmi Alpay	Fehmi|Alpay	Özalan	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2018-01-01/-]	M	1973-05-29	İzmir	-	-	-	-	-	-
TR	Feleknas.Uca	Uca Feleknas	Feleknas	Uca	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	HDP[2015-06-23/2015-10-01]|HDP[2015-11-17/2018-05-16]|HDP[2018-07-07/-]	HDP[2015-01-01/-]	F	1976-09-17	Celle. Almanya	-	-	-	-	-	-
TR	Feramuz.Üstün	Üstün Feramuz	Feramuz	Üstün	-	-	2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/2019-12-11]|GP[2019-12-12/-]	M	1970-12-10	Kelkit, Gümüşhane	-	-	-	-	-	-
TR	Ferhat.Encü	Encü Ferhat	Ferhat	Encü	-	-	2015-06-23/2015-10-01|2015-11-17/2018-02-06	HDP[2015-06-23/2015-10-01]|HDP[2015-11-17/2018-02-06]	HDP[-/-]	M	1985-08-05	Şırnak	-	-	-	-	-	-
TR	Feridun.Bahşi	Bahşi Feridun	Feridun	Bahşi	-	-	2018-07-07/-	IYI[2018-07-07/-]	MHP[2007-01-01/2017-10-24]|IYI[2017-10-25/-]	M	1959-02-01	Yukarıkaraman, Antalya	-	-	-	-	-	-
TR	FeritMevlüt.Aslanoğlu	Aslanoğlu Ferit Mevlüt	Ferit|Mevlüt	Aslanoğlu	-	-	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23	CHP[2011-06-28/2015-04-23]	CHP[-/-]	M	1952-02-01	Arapgir, Malatya	2014-05-16	-	-	-	-	-
TR	Fetani.Battal	Battal Fetani	Fetani	Battal	-	-	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2018-07-07/-	AKP[2018-07-07/-]	AKP[-/-]	M	1963-01-01	Bayburt	-	-	-	-	-	-
TR	Fethi.Açıkel	Açıkel Fethi	Fethi	Açıkel	-	-	2018-07-07/-	CHP[2018-07-07/-]	CHP[2010-01-01/-]	M	1970-01-01	Antakya	-	-	-	-	-	-
TR	Feti.Yıldız	Yıldız Feti	Feti	Yıldız	-	-	2018-07-07/-	MHP[2018-07-07/-]	MHP[2018-01-01/-]	M	1953-05-25	Boğazlıyan, Yozgat	-	-	-	-	-	-
TR	Fevai.Arslan	Arslan Fevai	Fevai	Arslan	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1966-07-12	Düzce	-	-	-	-	-	-
TR	Fevzi.Şanverdi	Şanverdi Fevzi	Fevzi	Şanverdi	-	-	2007-07-23/2011-04-23|2015-11-17/2018-05-16	AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1963-05-10	Reyhanlı, Hatay	-	-	-	-	-	-
TR	Feyzi.Berdibek	Berdibek Feyzi	Feyzi	Berdibek	-	-	2002-11-14/2007-06-03|2018-07-07/-	AKP[2018-07-07/-]	AKP[2002-01-01/-]	M	1957-01-01	Bingöl	-	-	-	-	-	-
TR	Feyzullah.Kıyıklık	Kıyıklık Feyzullah	Feyzullah	Kıyıklık	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1949-03-15	Çorum	-	-	-	-	-	-
TR	Fikret.Şahin	Şahin Fikret	Fikret	Şahin	-	-	2018-07-07/-	CHP[2018-07-07/-]	CHP[2018-01-01/-]	M	1968-01-15	Sivas	-	-	-	-	-	-
TR	Fikri.Demirel	Demirel Fikri	Fikri	Demirel	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1956-11-02	Rize	-	-	-	-	-	-
TR	Fikri.Işık	Işık Fikri	Fikri	Işık	-	2013-12-25/2014-08-28|2014-08-29/2015-08-27|2015-08-28/2015-11-23|2015-11-24/2016-05-23|2016-05-24/2017-07-18	2007-07-23/2011-04-23|2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2001-10-20/-]	M	1965-09-13	Babacan, Şiran, Gümüşhane	-	-	-	-	-	-
TR	Filiz.Kerestecioğlu	Kerestecioğlu Demir Filiz	Filiz	Kerestecioğlu|Demir	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	HDP[2015-06-23/2015-10-01]|HDP[2015-11-17/2018-05-16]|HDP[2018-07-07/-]	HDP[2015-01-01/-]	F	1961-01-31	Gölcük, Kocaeli	-	-	-	-	-	-
TR	Fuat.Karakuş	Karakuş Fuat	Fuat	Karakuş	-	-	2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1973-02-03	Kilis	-	-	-	-	-	-
TR	Fuat.Köktaş	Köktaş Fuat	Fuat	Köktaş	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2001-08-14/-]	M	1964-01-01	Of, Trabzon	-	-	-	-	-	-
TR	Fuat.Oktay	Oktay Fuat	Fuat	Oktay	-	-	-	-	AKP[-/-]	M	1964-01-01	Yozgat	-	-	-	-	-	-
TR	Gamze.Akkuşİlgezdi	Akkuş İlgezdi Gamze	Gamze	Akkuş|İlgezdi	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]|CHP[2018-07-07/-]	CHP[2015-01-01/-]	F	1969-04-06	İstanbul	-	-	-	-	-	-
TR	Gamze.Taşcıer	Taşcıer Gamze	Gamze	Taşcıer	-	-	2018-07-07/-	CHP[2018-07-07/-]	CHP[2015-01-01/-]	F	1982-12-10	Ankara	-	-	-	-	-	-
TR	Garo.Paylan	Paylan Garo	Garo	Paylan	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	HDP[2015-06-23/2015-10-01]|HDP[2015-11-17/2018-05-16]|HDP[2018-07-07/-]	HDP[2015-01-01/-]	M	1972-10-03	İstanbul	-	-	-	-	-	-
TR	Gaye.Usluer	Usluer Gaye	Gaye	Usluer	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	CHP[2018-01-01/2018-05-16]	CHP[2018-01-01/2021-01-29]|Memleket[2021-05-17/-]	F	1957-03-25	Eskişehir	-	-	-	-	-	-
TR	GurbanguliBerdimuhammedov	Berdimuhammedov Gurbanguli	Gurbanguli	Berdimuhammedov	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TR	Gökan.Zeybek	Zeybek Gökan	Gökan	Zeybek	-	-	2018-07-07/-	CHP[2018-07-07/-]	CHP[1994-01-01/-]	M	1964-01-01	Bayburt	-	-	-	-	-	-
TR	Gökcen.Özdoğan	Özdoğan Enç Gökcen	Gökcen	Özdoğan|Enç	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	F	1976-03-16	Bucak, Burdur	-	-	-	-	-	-
TR	Gökhan.Günaydın	Günaydın Gökhan	Gökhan	Günaydın	-	-	2011-06-28/2015-04-23	CHP[2011-06-28/2015-04-23]	CHP[-/-]	M	1964-05-21	Amasya	-	-	-	-	-	-
TR	Gönül.BekinŞahkulubey	Bekin Şahkulubey Gönül	Gönül	Bekin|Şahkulubey	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	F	1970-06-18	Mardin	-	-	-	-	-	-
TR	Gülay.Dalyan	Dalyan Gülay	Gülay	Dalyan	-	-	2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	F	1962-06-01	İstanbul	-	-	-	-	-	-
TR	Gülay.Samancı	Samancı Gülay	Gülay	Samancı	-	-	2011-06-28/2015-04-23|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2018-07-07/-]	AKP[2009-01-01/-]	F	1977-02-25	Drammen, Norveç	-	-	-	-	-	-
TR	Gülay.Yedekci	Yedekci Arslan Gülay	Gülay	Yedekci|Arslan	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]	CHP[-/-]	F	1976-01-01	İstanbul	-	-	-	-	-	-
TR	Gülizar.BiçerKaraca	Biçer Karaca Gülizar	Gülizar	Biçer|Karaca	-	-	2015-06-23/2015-10-01|2018-07-07/-	CHP[2015-06-23/2015-10-01]|CHP[2018-07-07/-]	CHP[1992-01-01/-]	F	1967-09-20	Kuyucak, Aydın	-	-	-	-	-	-
TR	Gülser.Yıldırım	Yıldırım Gülser	Gülser	Yıldırım	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	HDP[2011-06-28/2015-04-23]|HDP[2015-06-23/2015-10-01]|HDP[2015-11-17/2018-05-16]	HDP[-/-]	F	1963-01-01	Nusaybin, Mardin	-	-	-	-	-	-
TR	Gültan.Kışanak	Kışanak Gültan	Gültan	Kışanak	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23	HDP[2011-06-28/2015-04-23]	HDP[-/-]	F	1961-06-15	Elazığ	-	-	-	-	-	-
TR	Gültekin.Uysal	Uysal Gültekin	Gültekin	Uysal	-	-	2018-07-07/-	-	DP[2007-01-01/-]	M	1976-01-01	Afyonkarahisar	-	-	-	-	-	-
TR	Gülüstan.Kılıç	Kılıç Koçyiğit Gülüstan	Gülüstan	Kılıç|Koçyiğit	-	-	2018-07-07/-	HDP[2018-07-07/-]	HDP[2018-01-01/-]	F	1979-01-01	Mazgirt, Tunceli	-	-	-	-	-	-
TR	Gülşen.Orhan	Orhan Gülşen	Gülşen	Orhan	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	F	1970-12-12	Bahçesaray, Van	-	-	-	-	-	-
TR	Gürkut.Acar	Acar Gürkut	Gürkut	Acar	-	-	2011-06-28/2015-04-23	CHP[2011-06-28/2015-04-23]	CHP[-/-]	M	1948-09-04	Erciş, Van	-	-	-	-	-	-
TR	Gürsel.Erol	Erol Gürsel	Gürsel	Erol	-	-	2015-11-17/2018-05-16|2018-07-07/-	CHP[2015-11-17/2018-05-16]|CHP[2018-07-07/-]	CHP[1992-01-01/-]	M	1963-12-28	Elazığ	-	-	-	-	-	-
TR	Gürsel.Tekin	Tekin Gürsel	Gürsel	Tekin	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	CHP[2011-06-28/2015-04-23]|CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]|CHP[2018-07-07/-]	CHP[1995-01-01/-]	M	1964-06-17	Göle, Ardahan	-	-	-	-	-	-
TR	Gürsoy.Erol	Erol Gürsoy	Gürsoy	Erol	-	-	2002-11-14/2007-06-03|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1956-10-12	Turhal, Tokat	-	-	-	-	-	-
TR	Habibe.Öçal	Öçal Habibe	Habibe	Öçal	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2018-01-01/-]	F	1968-01-01	Kahramanmaraş	-	-	-	-	-	-
TR	Habip.Eksik	Eksik Habip	Habip	Eksik	-	-	2018-07-07/-	HDP[2018-07-07/-]	HDP[2015-01-01/-]	M	1985-01-01	Iğdır	-	-	-	-	-	-
TR	Hacı.Filiz	Filiz Hacı	Hacı	Filiz	-	-	1991-11-14/1995-12-04|1996-01-08/1999-04-25|1999-05-02/2002-10-01	-	DYP[-/-]	M	1950-01-01	Kırıkkale	-	-	-	-	-	-
TR	Hacı.Turan	Turan Hacı	Hacı	Turan	-	-	2002-11-14/2007-06-03|2018-07-07/-	AKP[2018-07-07/-]	AKP[2002-01-01/-]	M	1968-01-15	Mucur, Kırşehir	-	-	-	-	-	-
TR	Hacı.Özkan	Özkan Hacı	Hacı	Özkan	-	-	2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2015-01-01/-]	M	1963-03-06	Kâhta, Adıyaman	-	-	-	-	-	-
TR	HacıAhmet.Özdemir	Özdemir Hacı Ahmet	Hacı|Ahmet	Özdemir	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2015-01-01/-]	M	1961-01-19	Ilgın, Konya	-	-	-	-	-	-
TR	HacıBayram.Türkoğlu	Türkoğlu Hacı Bayram	Hacı|Bayram	Türkoğlu	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2011-01-01/-]	M	1954-12-01	Dörtyol, Hatay	-	-	-	-	-	-
TR	HacıOsman.Akgül	Akgül Hacı Osman	Hacı|Osman	Akgül	-	-	2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2015-01-01/-]	M	1960-03-22	Gümüşhane	-	-	-	-	-	-
TR	Hakan.Kahtalı	Kahtalı Hakan	Hakan	Kahtalı	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2001-08-14/-]	M	1966-01-01	Malatya	-	-	-	-	-	-
TR	Hakan.Çavuşoğlu	Çavuşoğlu Hakan	Hakan	Çavuşoğlu	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2011-01-01/-]	M	1972-02-26	Gümülcine, Yunanistan	-	-	-	-	-	-
TR	Hakan.Şükür	Şükür Hakan	Hakan	Şükür	-	-	2011-06-28/2015-04-23	AKP[2011-06-28/2013-12-16]	AKP[-/2013-12-16]	M	1971-09-01	Adapazarı	-	-	-	-	-	-
TR	HakanZekiSıdalı	Sıdalı Hakan Zeki	Hakan|Zeki	Sıdalı	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TR	Hakkı.Köylü	Köylü Hakkı	Hakkı	Köylü	-	-	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23|2015-11-17/2018-05-16|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2001-08-14/-]	M	1948-07-01	Devrekâni, Kastamonu	-	-	-	-	-	-
TR	HakkıSaruhan.Oluç	Oluç Hakkı Saruhan	Hakkı|Saruhan	Oluç	-	-	2015-06-23/2015-10-01|2018-07-07/-	HDP[2015-06-23/2015-10-01]|HDP[2018-07-07/-]	ÖDP[-/2014-12-31]|HDP[2015-01-01/-]	M	1958-01-14	İstanbul	-	-	-	-	-	-
TR	Halide.İncekara	İncekara Halide	Halide	İncekara	-	-	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	F	1959-09-18	Antalya	-	-	-	-	-	-
TR	Halil.Aksoy	Aksoy Halil	Halil	Aksoy	-	-	2011-06-28/2015-04-23	HDP[2011-06-28/2015-04-23]	HDP[-/-]	M	1948-02-01	Ağrı	-	-	-	-	-	-
TR	Halil.Eldemir	Eldemir Halil	Halil	Eldemir	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1973-06-20	Ankara	-	-	-	-	-	-
TR	Halil.Etyemez	Etyemez Halil	Halil	Etyemez	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2015-01-01/-]	M	1965-05-03	Yusufeli, Artvin	-	-	-	-	-	-
TR	Halil.Özcan	Özcan Halil	Halil	Özcan	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2011-01-01/-]	M	1964-10-01	Vahşiye, Şanlıurfa	-	-	-	-	-	-
TR	Halil.Öztürk	Öztürk Halil	Halil	Öztürk	-	-	2018-07-07/-	MHP[2018-07-07/-]	MHP[2009-01-01/-]	M	1975-07-12	Sulakyurt, Kırıkkale	-	-	-	-	-	-
TR	Halil.Özşavlı	Özşavlı Halil	Halil	Özşavlı	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2018-01-01/-]	M	1981-01-01	Viranşehir, Şanlıurfa	-	-	-	-	-	-
TR	Halil.Ürün1968	Ürün Halil	Halil	Ürün	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]	AKP[-/-]	M	1968-07-30	İscehisar, Afyonkarahisar	-	-	-	-	-	-
TR	HalilEtmeyez	Etmeyez Halil	Halil	Etmeyez	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TR	Halis.Dalkılıç	Dalkılıç Halis	Halis	Dalkılıç	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2004-01-01/-]	M	1968-07-11	Darende, Malatya	-	-	-	-	-	-
TR	Haluk.Eyidoğan	Eyidoğan Haluk	Haluk	Eyidoğan	-	-	2011-06-28/2015-04-23	CHP[2011-06-28/2015-04-23]	CHP[-/-]	M	1950-07-20	İstanbul	-	-	-	-	-	-
TR	Haluk.Pekşen	Pekşen Haluk	Haluk	Pekşen	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	CHP[2015-06-23/2015-10-01]|CHP[2015-11-17/2018-05-16]	CHP[-/-]	M	1961-09-11	Yokuşlu, Yomra, Trabzon	-	-	-	-	-	-
TR	Haluk.Özdalga	Özdalga Haluk	Haluk	Özdalga	-	-	2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2013-12-27]	AKP[-/2013-12-27]	M	1948-01-10	İstanbul	-	-	-	-	-	-
TR	Haluk.İpek	İpek Haluk	Haluk	İpek	-	-	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23|2015-11-17/2018-05-16	AKP[2011-06-28/2015-04-23]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1963-02-02	Suluova, Amasya	-	-	-	-	-	-
TR	HalukAhmet.Gümüş	Gümüş Haluk Ahmet	Haluk|Ahmet	Gümüş	-	-	2011-06-28/2015-04-23	CHP[2011-06-28/2015-04-23]	CHP[-/-]	M	1960-03-10	Bigadiç, Balıkesir	-	-	-	-	-	-
TR	Hamdi.Uçar	Uçar Hamdi	Hamdi	Uçar	-	-	2018-07-07/-	AKP[2018-07-07/-]	AKP[2001-08-14/-]	M	1963-01-01	Zonguldak	-	-	-	-	-	-
TR	Hamza.Dağ	Dağ Hamza	Hamza	Dağ	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16|2018-07-07/-	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2008-01-01/-]	M	1980-03-01	Demirci, Manisa	-	-	-	-	-	-
TR	HapibEksik	Eksik Hapib	Hapib	Eksik	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TR	Harun.Karaca	Karaca Harun	Harun	Karaca	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1962-02-17	Zile, Tokat	-	-	-	-	-	-
TR	Harun.Karacan	Karacan Harun	Harun	Karacan	-	-	2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2015-01-01/-]	M	1966-07-20	Odunpazarı, Eskişehir	-	-	-	-	-	-
TR	Harun.Tüfekci	Tüfekci Harun	Harun	Tüfekci	-	-	2002-11-14/2007-06-03|2007-07-23/2011-04-23|2011-06-28/2015-04-23	AKP[2011-06-28/2015-04-23]	AKP[-/-]	M	1971-01-30	Seydişehir, Konya	-	-	-	-	-	-
TR	Hasan.Akgöl	Akgöl Hasan	Hasan	Akgöl	-	-	2011-06-28/2015-04-23	CHP[2011-06-28/2015-04-23]	CHP[-/-]	M	1965-09-01	Reyhanlı, Hatay	-	-	-	-	-	-
TR	Hasan.Baltacı	Baltacı Hasan	Hasan	Baltacı	-	-	2018-07-07/-	CHP[2018-07-07/-]	CHP[2011-01-01/-]	M	1978-08-27	Boyabat, Sinop	-	-	-	-	-	-
TR	Hasan.Kalyoncu	Kalyoncu Hasan	Hasan	Kalyoncu	-	-	2018-07-07/-	MHP[2018-07-07/-]	MHP[2018-01-01/-]	M	1969-01-01	Vakfıkebir, Trabzon	-	-	-	-	-	-
TR	Hasan.Karal	Karal Hasan	Hasan	Karal	-	-	2011-06-28/2015-04-23|2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2011-06-28/2015-04-23]|AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/2020-03-08]|DEVA[2020-03-09/-]	M	1973-01-03	Rize	-	-	-	-	-	-
TR	Hasan.Sert	Sert Hasan	Hasan	Sert	-	-	2015-06-23/2015-10-01|2015-11-17/2018-05-16	AKP[2015-06-23/2015-10-01]|AKP[2015-11-17/2018-05-16]	AKP[-/-]	M	1961-01-01	Akşehir, Konya	-	-	-	-	-	-
TR	Hasan.Subaşı	Subaşı Hasan	Hasan	Subaşı	-	-	2018-07-07/-	IYI[2018-07-07/-]	IYI[2018-01-01/-]	M	1950-02-16	Elmalı, Antalya	-	-	-	-	-	-
TR	Hasan.Turan	Turan Hasan	Hasan	Turan	-	-	2015-11-17/2018-05-16|2018-07-07/-	AKP[2015-11-17/2018-05-16]|AKP[2018-07-07/-]	AKP[2009-01-01/-]	M	1967-05-15	Bulancak, Giresun	-	-	-	-	-	-
