Country	orgType	orgID	AbbrName	FullName	From	To	Orientation-LR	Wikipedia	CHES-ID
TR	politicalParty	party.MHP	MHP	Nationalist Movement Party	1969-02-09	-	Right to far-right	https://en.wikipedia.org/wiki/Nationalist_Movement_Party	MHP
TR	politicalParty	party.MEP	MEP	Centre Party	2014-01-01	-	Centre to centre-right	https://en.wikipedia.org/wiki/Centre_Party_(Turkey)	-
TR	politicalParty	party.Memleket	Memleket	Homeland Party	2021-05-17	-	Centre	https://en.wikipedia.org/wiki/Homeland_Party_(Turkey,_2021)	-
TR	politicalParty	party.MÇP	MÇP	Nationalist Task Party	1985-11-30	1993-01-24	Far-right	https://en.wikipedia.org/wiki/Nationalist_Task_Party	-
TR	parliamentaryGroup	parliamentaryGroup.IYI	IYI	İYİ Party	-	-	Centre-right	https://en.wikipedia.org/wiki/Good_Party	IYI
TR	politicalParty	party.IYI	IYI	İYİ Party	2017-10-25	-	Centre-right	https://en.wikipedia.org/wiki/Good_Party	IYI
TR	parliamentaryGroup	parliamentaryGroup.HDP	HDP	Peoples' Democratic Party	-	-	Centre-left to left	https://en.wikipedia.org/wiki/Peoples%27_Democratic_Party_(Turkey)	HDP
TR	politicalParty	party.HDP	HDP	Peoples' Democratic Party	2012-10-15	-	Centre-left to left	https://en.wikipedia.org/wiki/Peoples'_Democratic_Party_(Turkey)	HDP
TR	politicalParty	party.HAS	HAS	People's Voice Party	2010-11-01	2012-09-19	Centre-right	https://en.wikipedia.org/wiki/People's_Voice_Party	-
TR	politicalParty	party.HADEP	HADEP	People's Democracy Party	1994-05-11	2003-03-13	Centre-left to left	https://en.wikipedia.org/wiki/People's_Democracy_Party	-
TR	politicalParty	party.GP	GP	Future Party	2019-12-12	-	Centre-right	https://en.wikipedia.org/wiki/Future_Party_(Turkey)	-
TR	politicalParty	party.Fazilet	Fazilet	Virtue Party	1997-01-01	2001-01-01	Far-right	https://en.wikipedia.org/wiki/Virtue_Party	-
TR	politicalParty	party.eParti	eParti	Electronic Democracy Party	2014-01-01	-	Single Issue Politics	https://en.wikipedia.org/wiki/Electronic_Democracy_Party	-
TR	politicalParty	party.EMEP	EMEP	Labour Party	1996-11-25	-	Far-left	https://en.wikipedia.org/wiki/Labour_Party_(Turkey)	-
TR	politicalParty	party.DYP	DYP	True Path Party	1983-01-01	-	Centre-right	https://en.wikipedia.org/wiki/True_Path_Party	-
TR	politicalParty	party.DTP	DTP	Democratic Society Party	2005-11-09	2009-12-11	Left	https://en.wikipedia.org/wiki/Democratic_Society_Party	-
TR	politicalParty	party.DSP	DSP	Democratic Left Party	1985-11-14	-	Centre-left	https://en.wikipedia.org/wiki/Democratic_Left_Party_(Turkey)	-
TR	politicalParty	party.DP	DP	Democratic Party	1983-01-01	-	Centre-right	https://en.wikipedia.org/wiki/Democrat_Party_(Turkey,_current)	-
TR	politicalParty	party.DEVA	DEVA	Democracy and Progress Party	2020-03-09	-	Centre to centre-right	https://en.wikipedia.org/wiki/Democracy_and_Progress_Party	-
TR	politicalParty	party.DEHAP	DEHAP	Democratic People's Party	1997-10-24	2005-11-19	Left	https://en.wikipedia.org/wiki/Democratic_People's_Party_(Turkey)	-
TR	politicalParty	party.DBP	DBP	Democratic Regions Party	2008-05-02	2014-07-11	Left	https://en.wikipedia.org/wiki/Democratic_Regions_Party	-
TR	parliamentaryGroup	parliamentaryGroup.CHP	CHP	Republican People's Party	-	-	Centre-left	https://en.wikipedia.org/wiki/Republican_People%27s_Party	CHP
TR	politicalParty	party.CHP	CHP	Republican People's Party	1923-09-09	-	Centre-left	https://en.wikipedia.org/wiki/Republican_People's_Party	CHP
TR	politicalParty	party.BDP	BDP	Peace and Democracy Party	2008-05-03	2014-07-01	Centre-left to left	https://en.wikipedia.org/wiki/Peace_and_Democracy_Party	-
TR	politicalParty	party.BBP	BBP	Great Unity Party	1993-01-29	-	Far-right	https://en.wikipedia.org/wiki/Great_Unity_Party	-
TR	politicalParty	party.ANAP	ANAP	Motherland Party	1983-05-20	2009-11-01	Centre-right	https://en.wikipedia.org/wiki/Motherland_Party_(Turkey)	-
TR	politicalParty	party.ANA	ANA	Anatolia Party	2014-01-01	2015-12-19	Centre-left	https://en.wikipedia.org/wiki/Anatolia_Party	-
TR	parliamentaryGroup	parliamentaryGroup.AKP	AKP	Justice and Development Party	-	-	Right	https://en.wikipedia.org/wiki/Justice_and_Development_Party_(Turkey)	AKP
TR	politicalParty	party.AKP	AKP	Justice and Development Party	2001-08-14	-	Right	https://en.wikipedia.org/wiki/Justice_and_Development_Party_(Turkey)	AKP
TR	government	GOV_TR	GOV_TR	Turkish Government	-	-	-	-	-
TR	ministry	mstr.ulastrima.altyapi	altyapi	Ministry of Transport and Infrastructure	-	-	-	-	-
TR	ministry	mstr.cevre.orman	orman	Ministry of Environment and Forestry	-	-	-	-	-
TR	ministry	mstr.kultur	kultur	Ministry of Culture	-	-	-	-	-
TR	ministry	mstr.sanayi.teknoloji	teknoloji	Ministry of Industry and Technology	-	-	-	-	-
TR	ministry	mstr.savunma	savunma	Ministry of National Defense	-	-	-	-	-
TR	ministry	mstr.ticaret	ticaret	Ministry of Trade	-	-	-	-	-
TR	ministry	mstr.kultur.turizm	turizm	Ministry of Culture and Tourism	-	-	-	-	-
TR	ministry	mstr.maliye	maliye	Ministry of Finance	-	-	-	-	-
TR	ministry	mstr.bilim.sanayi.teknoloji	teknoloji	Ministry of Science, Industry and Technology	-	-	-	-	-
TR	ministry	mstr.disisleri	disisleri	Ministry of Foreign Affairs	-	-	-	-	-
TR	ministry	mstr.hazine.maliye	maliye	Ministry of Treasury and Finance	-	-	-	-	-
TR	ministry	mstr.genclik.spor	spor	Ministry of Youth and Sports	-	-	-	-	-
TR	ministry	mstr.gumruk.ticaret	ticaret	Ministry of Customs and Trade	-	-	-	-	-
TR	ministry	mstr.enerji.tabiik	tabiik	Ministry of Energy and Natural Resources	-	-	-	-	-
TR	ministry	mstr.ulastirma	ulastirma	Ministry of Transport	-	-	-	-	-
TR	ministry	mstr.maliye.gumruk	gumruk	Ministry of Finance and Customs	-	-	-	-	-
TR	ministry	mstr.egitim	egitim	Ministry of National Education	-	-	-	-	-
TR	ministry	mstr.bayindirlik.iskan	iskan	Ministry of Public Works and Housing	-	-	-	-	-
TR	ministry	mstr.ekonomi	ekonomi	Ministry of Economy	-	-	-	-	-
TR	ministry	mstr.adalet	adalet	Ministry of Justice	-	-	-	-	-
TR	ministry	mstr.aile.sosyalp	sosyalp	Ministery of Family and Social Policy	-	-	-	-	-
TR	ministry	mstr.gida.tarim.hayvancilik	hayvancilik	Ministry of Food Agriculture and Livestock	-	-	-	-	-
TR	ministry	mstr.icisleri	icisleri	Ministry of Interior	-	-	-	-	-
TR	ministry	mstr.cevre.sehircilik	sehircilik	Ministry of Environment and Urbanisation	-	-	-	-	-
TR	ministry	mstr.avrupa	avrupa	Ministry of European Union Affairs	-	-	-	-	-
TR	ministry	mstr.calisma.sosyalg	sosyalg	Ministry of Labour and Social Security	-	-	-	-	-
TR	ministry	mstr.ulastirma.denizcilik.haberlesme	haberlesme	Ministry of Transport, Maritime and Infrastructure	-	-	-	-	-
TR	ministry	mstr.kalkinma	kalkinma	Ministry of Development	-	-	-	-	-
TR	ministry	mstr.saglik	saglik	Ministry of Health	-	-	-	-	-
TR	ministry	mstr.tarim.orman	orman	Ministry of Agriculture and Forestry	-	-	-	-	-
TR	ministry	mstr.cevre.sehircilik.iklim	iklim	Ministry of Environment, Urbanisation and Climate Change	-	-	-	-	-
TR	ministry	mstr.orman.su	su	Ministry of Forestry and Water Management	-	-	-	-	-
TR	ministry	mstr.sosyalg	sosyalg	Ministry of Social Security	-	-	-	-	-
TR	ministry	mstr.devlet	devlet	Ministry of State	-	-	-	-	-
TR	parliament	TBMM	TBMM	Türkiye Büyük Millet Meclisi	1920-04-23	-	-	-	-
UA	parliament	ВРУ	VRU	Verkhovna Rada of Ukraine	1991-08-24	-	-	-	-
UA	government	GOV.UA	govt	Cabinet of Ministers of Ukraine	2012-12-24	-	-	-	-
UA	republic	Ukraine	UA	President of Ukraine	2010-02-25	-	-	-	-
UA	politicalParty	pp.NRU	RUKh	People's Movement of Ukraine	1905-06-11	-	Centre-right	https://en.wikipedia.org/wiki/People%27s_Movement_of_Ukraine	-
UA	politicalParty	pp.UNP	UNP	Ukrainian People's Party	1999-12-31	-	Centre-right	https://en.wikipedia.org/wiki/Ukrainian_People%27s_Party	-
UA	politicalParty	pp.PP	PP	Party of Labour	1992-12-21	2000-11-18	Centre	https://en.wikipedia.org/wiki/Party_of_Labor_(Ukraine)	-
UA	politicalParty	pp.SDPU	SDPU(o)	Social Democratic Party of Ukraine (united)	1996-07-01	-	Centre to centre-left	https://en.wikipedia.org/wiki/Social_Democratic_Party_of_Ukraine_(united)	-
UA	politicalParty	pp.Hrom	Hromada	All-Ukrainian Association "Community" (Hromada)	1994-03-22	-	Centre-left	https://en.wikipedia.org/wiki/Hromada_(political_party)	-
UA	politicalParty	pp.PRP	PRP	Reforms and Order Party	1997-10-24	-	Centre-right	https://en.wikipedia.org/wiki/Reforms_and_Order_Party	-
UA	politicalParty	pp.CPSU	CPSU	Communist Party of the Soviet Union	1905-05-05	1991-11-06	Far-left	https://en.wikipedia.org/wiki/Communist_Party_of_the_Soviet_Union	-
UA	politicalParty	pp.Reg	PR	Party of Regions	1997-11-06	2014-03-29	Centre	https://en.wikipedia.org/wiki/Party_of_Regions	-
UA	politicalParty	pp.OB	Opobloc	Opposition Bloc	2010-04-23	2022-06-08	Centre to centre-left	https://en.wikipedia.org/wiki/Opposition_Bloc	-
UA	politicalParty	pp.usdp	USDP	Ukrainian Social Democratic Party	1998-12-11	2013-03-21	Centre-left	https://en.wikipedia.org/wiki/Ukraine_%E2%80%93_Forward!	-
UA	politicalParty	pp.UV	UVpered	Ukraine – Forward!	2013-03-22	-	Centre-left	https://en.wikipedia.org/wiki/Ukraine_–_Forward!	-
UA	politicalParty	pp.Lab	TU	Labour Ukraine	2000-06-21	2020-02-02	Centre-left	https://en.wikipedia.org/wiki/Labour_Ukraine	-
UA	politicalParty	pp.NSNU	NSNU	People's Union "Our Ukraine"	2005-03-22	2009-06-26	Centre-right	https://en.wikipedia.org/wiki/Our_Ukraine_(political_party)	-
UA	politicalParty	pp.OurU	NU	Our Ukraine	2009-06-27	-	Centre-right	https://en.wikipedia.org/wiki/Our_Ukraine_(political_party)	-
UA	politicalParty	pp.RPU	RPU	Republican Party of Ukraine	2005-03-24	2007-08-03	Centre-right	https://en.wikipedia.org/wiki/Ukrainian_Republican_Party	-
UA	politicalParty	pp.But	Batkivshchyna	All-Ukrainian Union "Fatherland" (Batkivshchyna)	1999-07-09	-	Centre	https://en.wikipedia.org/wiki/Batkivshchyna	-
UA	politicalParty	pp.Ud	UDAR	Ukrainian Democratic Alliance for Reform (UDAR)	2005-03-14	-	Centre	https://en.wikipedia.org/wiki/Ukrainian_Democratic_Alliance_for_Reform	-
UA	politicalParty	pp.Kpu	CPU	Communist Party of Ukraine	1993-10-05	2015-12-16	Far-left	https://en.wikipedia.org/wiki/Communist_Party_of_Ukraine	-
UA	politicalParty	pp.SPU	SPU	Socialist Party of Ukraine	1991-11-25	2022-10-22	Left	https://en.wikipedia.org/wiki/Socialist_Party_of_Ukraine	-
UA	politicalParty	pp.Sv	Svoboda	All-Ukrainian Union "Freedom" (Svoboda)	1995-10-16	-	Right to far-right	https://en.wikipedia.org/wiki/Svoboda_(political_party)	-
UA	politicalParty	pp.NF	NF	People's Front	2014-03-31	-	Centre-right to right	https://en.wikipedia.org/wiki/People%27s_Front_(Ukraine)	-
UA	politicalParty	pp.Self	Samopomich	Union "Self Reliance" (Samopomich)	2012-12-29	-	Centre-right	https://en.wikipedia.org/wiki/Self_Reliance_(political_party)	-
UA	politicalParty	pp.Hol	Holos	Holos	2019-05-16	-	Centre-right	https://en.wikipedia.org/wiki/Holos_(political_party)	-
UA	politicalParty	pp.BPP	BPP	Petro Poroshenko Bloc	2014-08-27	2019-05-23	Centre-right	https://en.wikipedia.org/wiki/European_Solidarity	-
UA	politicalParty	pp.ES	ES	European Solidarity	2019-05-24	-	Centre-right	https://en.wikipedia.org/wiki/European_Solidarity	-
UA	politicalParty	pp.SN	SN	Servant of the People	2016-03-31	-	Centre	https://en.wikipedia.org/wiki/Servant_of_the_People	-
UA	politicalParty	pp.URDP	URDP	Ukrainian Radical-Democratic Party	2010-09-28	2011-08-07	Syncretic politics	https://en.wikipedia.org/wiki/Radical_Party_of_Oleh_Liashko	-
UA	politicalParty	pp.RP	Liashko	Radical Party of Oleh Liashko	2011-08-08	-	Syncretic politics	https://en.wikipedia.org/wiki/Radical_Party_of_Oleh_Liashko	-
UA	politicalParty	pp.OPZZh	OPZZh	Opposition Platform – For Life	1999-12-09	2022-06-20	Centre to centre-left	https://en.wikipedia.org/wiki/Opposition_Platform_—_For_Life	-
UA	politicalParty	pp.USH	USH	Ukrainian Strategy of Hroisman	2015-01-14	-	Centre	https://en.wikipedia.org/wiki/Ukrainian_Strategy_of_Groysman	-
UA	politicalParty	pp.UP	UP	Ukrainian Party	2006-08-21	-	Right	-	-
UA	politicalParty	pp.SL	SL	Power of the People	2014-08-20	-	Centre	https://en.wikipedia.org/wiki/Power_of_the_People	-
UA	politicalParty	pp.S-H	SiCh	Strength and Honor	2009-10-26	-	Centre-right	https://en.wikipedia.org/wiki/Strength_and_Honor	-
UA	politicalParty	pp.Patr	Patriot	Patriot	2005-03-25	-	Right	-	-
UA	politicalParty	pp.Novi	Novi	New Faces	2012-03-12	-	Centre	-	-
UA	politicalParty	pp.Agro2	APU06	Agrarian Party of Ukraine (2006)	2006-10-07	-	Centre	https://en.wikipedia.org/wiki/Agrarian_Party_of_Ukraine	-
UA	politicalParty	pp.Agro1	APU96	Agrarian Party of Ukraine	1996-12-30	2005-02-10	Centre	https://en.wikipedia.org/wiki/Agrarian_Party_of_Ukraine	-
UA	politicalParty	pp.NP	NP	People's Party	2005-02-11	-	Centre to centre-left	https://en.wikipedia.org/wiki/People%27s_Party_(Ukraine)	-
UA	politicalParty	pp.CUN	CUN	Congress of Ukrainian Nationalists	1992	-	Far-right	https://en.wikipedia.org/wiki/Congress_of_Ukrainian_Nationalists	-
UA	politicalParty	pp.Spravy	Spravy	For Real Acts	2015-03-26	-	Centre-left	-	-
UA	politicalParty	pp.NED	PNERU	Party of National Economic Development of Ukraine	1996-01-25	2013-10-20	Centre	https://en.wikipedia.org/wiki/All-Ukrainian_Union_%22Democrats%22	-
UA	politicalParty	pp.Demo	Democrats	All-Ukrainian Union "Democrats"	2013-10-21	-	Centre	https://en.wikipedia.org/wiki/All-Ukrainian_Union_%22Democrats%22	-
UA	politicalParty	pp.Soyuz	Soyuz	Soyuz	1997-06-11	2017-04-27	Big tent	https://en.wikipedia.org/wiki/Soyuz_(political_party)	-
UA	politicalParty	pp.Right	PS	Right Sector	2014-03-22	-	Right to far-right	https://en.wikipedia.org/wiki/Right_Sector	-
UA	politicalParty	pp.Volia	Volia	Liberty (Volia)	2014-06-21	-	Centre	https://en.wikipedia.org/wiki/Liberty_(political_party)	-
UA	politicalParty	pp.Trud	TPU	Labour Party of Ukraine	1999-06-19	2009-11-28	Centre-left	https://en.wikipedia.org/wiki/Labour_Ukraine	-
UA	politicalParty	pp.Sylna	SU	Strong Ukraine	2009-11-28	-	Centre	https://en.wikipedia.org/wiki/Strong_Ukraine	-
UA	politicalParty	pp.Zastrup	Zastup	All-Ukrainian Agrarian Association "Spade" (Zastup)	2011-05-04	-	Centre	https://en.wikipedia.org/wiki/Spade_(political_party)	-
UA	politicalParty	pp.Sea	UMP	Ukrainian Sea Party	2001-03-27	-	Centre	-	-
UA	politicalParty	pp.Unity	Unity	Unity	2000-02-04	2020-09-21	Centre to centre-right	https://en.wikipedia.org/wiki/Unity_of_Oleksandr_Omelchenko	-
UA	politicalParty	pp.UnityOO	UnityOO	Unity of Oleksandr Omelchenko	2020-09-22	-	Centre to centre-right	https://en.wikipedia.org/wiki/Unity_of_Oleksandr_Omelchenko	-
UA	politicalParty	pp.Ukrop	UKROP	Ukrainian Association of Patriots (UKROP)	2014-09-25	2020-05-20	Syncretic politics	https://en.wikipedia.org/wiki/UKROP	-
UA	politicalParty	pp.UC	EdC	United Centre	1999-09-24	2020-06-30	Centre	https://uk.wikipedia.org/wiki/Команда_Андрія_Балоги	-
UA	politicalParty	pp.Baloha	Baloha	Andriy Baloha's Team	2020-07-01	-	Centre	https://en.wikipedia.org/wiki/Andriy_Baloha%27s_Team	-
UA	politicalParty	pp.Kray	Kray	Our Land	2011-08-23	-	Centre-left	https://en.wikipedia.org/wiki/Our_Land_(Ukraine)	-
UA	politicalParty	pp.dpuds	DemBloc	Democratic Party of Ukraine -- Democratic Union electoral alliance	2001-12-22	2006-05-24	Centre-right	https://en.wikipedia.org/wiki/Democratic_Party_of_Ukraine	-
UA	politicalParty	pp.zaedu	bZaEdU	For United Ukraine!	2001-12-15	2006-05-24	Centre	https://en.wikipedia.org/wiki/For_United_Ukraine!	-
UA	politicalParty	pp.byut	bBYuT	Yulia Tymoshenko Bloc	2002-05-14	2012-12-15	Big tent	https://en.wikipedia.org/wiki/Yulia_Tymoshenko_Bloc	-
UA	politicalParty	pp.nu06	bNU06	Our Ukraine Bloc 2006	2006-05-25	2007-11-23	Centre-right	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-
UA	politicalParty	pp.nu02	bNU02	Our Ukraine Bloc 2002	2002-05-14	2006-05-25	Centre-right	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-
UA	politicalParty	pp.nuns	bNUNS	Our Ukraine -- People's Self-Defense Bloc	2007-11-23	2012-12-15	Centre-right	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-
UA	politicalParty	pp.bl	bLytvyn	Lytvyn Bloc	2007-11-23	2012-12-15	Centre	https://en.wikipedia.org/wiki/Lytvyn_Bloc	-
UA	politicalParty	pp.zm	PZM	For the Future Party	2020-05-20	-	Centre-right	https://en.wikipedia.org/wiki/For_the_Future_(political_party)	-
UA	politicalParty	pp.Vdr	Revival	Revival Party	2004-06-15	-	Centre	https://en.wikipedia.org/wiki/Revival_(Ukraine)	-
UA	politicalParty	pp.NDP	NDP	People's Democratic Party	1996-02-24	-	Centre to centre-left	https://en.wikipedia.org/wiki/People%27s_Democratic_Party_(Ukraine)	-
UA	politicalParty	pp.CP	Position	Civil Position	2005-03-24	-	Centre	https://en.wikipedia.org/wiki/Civil_Position	-
UA	politicalParty	pp.Justice	Justice	Justice Party	2000-04-08	-	Centre-left	https://en.wikipedia.org/wiki/Justice_Party_(Ukraine)	-
UA	politicalParty	pp.pzy	PZV	Motherland Defenders Party	1997-07-07	2020-02-20	Centre-right	https://en.wikipedia.org/wiki/Motherland_Defenders_Party	-
UA	politicalParty	pp.pora	PORA	PORA Party	2005-03-23	2020-02-20	Centre-right	-	-
UA	politicalParty	pp.epu	EPU	European Party of Ukraine	2006-08-03	-	Centre	https://en.wikipedia.org/wiki/European_Party_of_Ukraine	-
UA	politicalParty	pp.xds	XDS	Christian Democratic Union	1997-02-08	2020-02-20	Centre-right	https://en.wikipedia.org/wiki/Christian_Democratic_Union_(Ukraine)	-
UA	politicalParty	pp.sobor02	Sobor02	Ukrainian Republican Party "Sobor"	2002-04-21	2011-12-02	Centre-right	https://en.wikipedia.org/wiki/Republican_Platform	-
UA	politicalParty	pp.sobor11	Sobor11	Ukrainian Platform "Sobor"	2011-12-03	2015-03-27	Centre-right	https://en.wikipedia.org/wiki/Republican_Platform	-
UA	politicalParty	pp.resplat	ResPlat	Republican Platform	2015-03-28	-	Centre-right	https://en.wikipedia.org/wiki/Republican_Platform	-
UA	politicalParty	pp.lpu	LPU	The Liberal Party of Ukraine	1991-10-10	-	Centre	https://en.wikipedia.org/wiki/Liberal_Party_of_Ukraine	-
UA	politicalParty	pp.rxp	RXP	Republican Christian Party	1997-05-01	-	Centre-right	https://en.wikipedia.org/wiki/Republican_Christian_Party	-
UA	politicalParty	pp.solid	Solidarity	Solidarity Party	2001-03-22	2013-12-30	Centre-right	https://en.wikipedia.org/wiki/European_Solidarity	-
UA	politicalParty	pp.youth	Youth	Youth Party of Ukraine	1999-09-03	-	Centre	https://en.wikipedia.org/wiki/Youth_Party_of_Ukraine	-
UA	parliamentaryGroup	gr.ppu-pwill	grPPPU-VoliaN	Industrialists and Entrepreneurs and People's Will Group	2005-01-21	2005-02-03	Centre	-	-
UA	parliamentaryGroup	gr.pwill	grVoliaN05	People's Will Group 05	2005-02-03	2005-03-25	Centre	-	-
UA	parliamentaryGroup	gr.demi	grDemI	Democratic Initiatives Group	2002-06-20	2005-09-07	Centre	-	-
UA	parliamentaryGroup	gr.narod	grNarodovladdia	Narodovladdia Group	2002-06-20	2004-05-14	Centre	-	-
UA	parliamentaryGroup	gr.demi-narod	grDemI-Narodovladdia	Democratic Initiatives Narodovladdia Group	2004-05-14	2004-09-22	Centre	-	-
UA	parliamentaryGroup	fr.edup	frEdUp	United Ukraine Party Faction	2004-09-22	2006-02-14	Centre	https://en.wikipedia.org/wiki/United_Ukraine	-
UA	parliamentaryGroup	fr.edu	frEdU	United Ukraine Faction	2002-05-15	2002-07-22	Centre	-	-
UA	parliamentaryGroup	gr.ech	grEuChoice	European Choice Group	2002-06-20	2003-11-20	Centre	-	-
UA	parliamentaryGroup	gr.pch	grP'sChoice	People's Choice Group	2002-07-05	2004-05-21	Centre	-	-
UA	parliamentaryGroup	gr.Soyuz	grSoyuz	Soyuz Group	2004-05-21	2005-05-31	Centre	-	-
UA	parliamentaryGroup	gr.centre	grCentre	Centre Group	2004-04-22	2005-03-18	Centre	-	-
UA	parliamentaryGroup	fr.ppu-Lab	frPPPU-TU	Party of Industrialists and Entrepreneurs of Ukraine and Labour Ukraine Faction	2002-06-20	2004-04-21	Centre to centre-left	-	-
UA	parliamentaryGroup	fr.NDP-ppu	frNDP-PPPU	Party of Industrialists and Entrepreneurs of Ukraine and gg	2004-05-14	2004-12-23	Centre to centre-left	-	-
UA	parliamentaryGroup	fr.Lab	frTU	Labour Ukraine Faction	2004-04-21	2004-12-23	Centre-left	https://en.wikipedia.org/wiki/Labour_Ukraine	-
UA	parliamentaryGroup	fr.NDP	frNDP	People's Democratic Party Faction	2002-06-20	2004-12-23	Centre to centre-left	https://en.wikipedia.org/wiki/People%27s_Democratic_Party_(Ukraine)	-
UA	parliamentaryGroup	fr.Lab-NDP	frTU-NDP	Labour Ukraine and People's Democratic Party Faction	2004-12-23	2005-02-01	Centre to centre-left	-	-
UA	parliamentaryGroup	fr.NDP-Resp	frNDP-Republic	People's Democratic Party's and the Republic Group's Faction	2005-02-01	2005-04-06	Centre to centre-left	-	-
UA	parliamentaryGroup	fr.NDP-Lab	frNDP-TU	People's Democratic Party and Labour Ukraine Faction	2005-09-09	2005-10-18	Centre to centre-left	-	-
UA	parliamentaryGroup	gr.nbl	grNBL	Lytvyn People's Bloc Group	2005-11-04	2006-05-25	Centre	https://en.wikipedia.org/wiki/Lytvyn_Bloc	-
UA	parliamentaryGroup	fr.unp	frUNP	Ukrainian People's Party Faction	2005-03-16	2006-05-25	Centre-right	https://en.wikipedia.org/wiki/Ukrainian_People%27s_Party	-
UA	parliamentaryGroup	fr.sdpuo	frSDPU(o)	Social Democratic Party of Ukraine (united) Faction	2002-05-14	2006-05-25	Centre to centre-left	https://en.wikipedia.org/wiki/Social_Democratic_Party_of_Ukraine_(united)	-
UA	parliamentaryGroup	fr.regU	frRegU	Regions of Ukraine Faction	2002-06-20	2006-05-25	Centre	-	-
